T,current_cost,candidate_cost,probability,accepted,type,idx1,x1,z1,idx2,x2,z2
857.55817,4795.5,4815.5,0.97694784,true,Move,2,-61,82,,-62,83
857.55817,4815.5,4834,0.97865814,true,Move,3,102,3,,103,-1
857.55817,4834,4874,0.95442706,true,Move,2,-62,83,,-67,82
857.55817,4874,4941.5,0.9243062,true,Swap,3,-67,82,2,103,-1
857.55817,4941.5,4920.5,1,true,Move,2,103,-1,,101,4
857.55817,4920.5,4982.5,0.9302533,true,Move,2,101,4,,106,8
857.55817,4982.5,4976.5,1,true,Swap,1,33,-44,0,146,-66
857.55817,4976.5,4976.5,1,true,Move,3,-67,82,,-70,79
857.55817,4976.5,5077.5,0.8888949,true,Swap,3,-52,-37,4,-70,79
857.55817,5077.5,5128.5,0.9422627,true,Move,0,146,-66,,150,-68
857.55817,5128.5,5103,1,true,Move,0,150,-68,,151,-64
857.55817,5103,5074,1,true,Move,2,106,8,,104,5
857.55817,5074,5021,1,true,Move,2,104,5,,99,4
857.55817,5021,5080.5,0.9329692,true,Move,4,-70,79,,-72,84
857.55817,5080.5,5123,0.9516487,false,Move,4,-72,84,,-76,85
857.55817,5080.5,5165.5,0.90563524,true,Move,0,151,-64,,156,-69
857.55817,5165.5,5140,1,true,Move,4,-72,84,,-73,80
857.55817,5140,5107,1,true,Move,2,99,4,,96,3
857.55817,5107,5113,0.9930278,true,Swap,1,156,-69,0,33,-44
857.55817,5113,5099,1,true,Move,0,33,-44,,31,-42
857.55817,5099,5073.5,1,true,Move,3,-52,-37,,-47,-39
857.55817,5073.5,5083,0.98898315,true,Move,0,31,-42,,30,-44
857.55817,5083,5137,0.9389721,true,Move,2,96,3,,101,-1
857.55817,5137,5086,1,true,Move,1,156,-69,,151,-68
857.55817,5086,5060.5,1,true,Move,3,-47,-39,,-45,-38
857.55817,5060.5,5059,1,true,Move,0,30,-44,,29,-44
857.55817,5059,5093,0.96112823,true,Move,3,-45,-38,,-47,-40
857.55817,5093,5135.5,0.9516487,true,Move,1,151,-68,,152,-72
857.55817,5135.5,5051.5,1,true,Swap,0,-73,80,4,29,-44
857.55817,5051.5,5060,0.9901371,true,Move,0,-73,80,,-70,84
857.55817,5060,5180,0.8694172,true,Swap,4,-47,-40,3,29,-44
857.55817,5180,5143,1,true,Move,3,29,-44,,27,-40
857.55817,5143,5172.5,0.966185,true,Move,3,27,-40,,24,-44
857.55817,5172.5,5232,0.9329692,true,Move,1,152,-72,,154,-77
857.55817,5232,5234.5,0.99708897,true,Move,3,24,-44,,20,-45
857.55817,5234.5,5282.5,0.9455648,true,Move,4,-47,-40,,-52,-41
857.55817,5282.5,5342,0.9329692,true,Move,0,-70,84,,-72,89
857.55817,5342,5372.5,0.9650589,true,Move,4,-52,-41,,-53,-45
857.55817,5372.5,5426.5,0.9389721,true,Move,2,101,-1,,105,4
857.55817,5426.5,5396.5,1,true,Swap,4,-72,89,0,-53,-45
857.55817,5396.5,5379.5,1,true,Move,1,154,-77,,151,-78
857.55817,5379.5,5173.5,1,true,Swap,4,20,-45,3,-72,89
857.55817,5173.5,4978.5,1,true,Swap,4,105,4,2,20,-45
857.55817,4978.5,4987.5,0.98955995,true,Move,4,105,4,,105,6
857.55817,4987.5,4982.5,1,true,Move,4,105,6,,100,11
857.55817,4982.5,5002.5,0.97694784,true,Move,2,20,-45,,20,-47
857.55817,5002.5,4977,1,true,Move,1,151,-78,,148,-78
857.55817,4977,5130,0.83659637,true,Swap,4,20,-47,2,100,11
806.1047,5130,5062,1,true,Move,1,148,-78,,144,-74
806.1047,5062,5019.5,1,true,Move,1,144,-74,,140,-73
806.1047,5019.5,4991,1,true,Move,0,-53,-45,,-49,-46
806.1047,4991,5008,0.97913176,true,Move,1,140,-73,,141,-74
806.1047,5008,5080,0.9145543,true,Swap,4,-49,-46,0,20,-47
806.1047,5080,5099,0.9767055,true,Move,4,-49,-46,,-48,-51
806.1047,5099,5045,1,true,Swap,2,-72,89,3,100,11
806.1047,5045,5063,0.97791785,true,Move,3,100,11,,103,6
806.1047,5063,5110,0.9433621,true,Swap,2,-48,-51,4,-72,89
806.1047,5110,5144,0.958699,true,Move,4,-72,89,,-73,92
806.1047,5144,5118.5,1,true,Move,4,-73,92,,-74,88
806.1047,5118.5,5084.5,1,true,Move,4,-74,88,,-73,85
806.1047,5084.5,5168.5,0.90104073,true,Swap,2,20,-47,0,-48,-51
806.1047,5168.5,5109,1,true,Move,4,-73,85,,-70,81
806.1047,5109,5025,1,true,Swap,2,-48,-51,0,20,-47
806.1047,5025,5030,0.99381655,true,Move,0,20,-47,,16,-49
806.1047,5030,4962,1,true,Move,4,-70,81,,-65,78
806.1047,4962,4888,1,true,Swap,2,-65,78,4,-48,-51
806.1047,4888,4898,0.9876713,true,Move,2,-65,78,,-70,74
806.1047,4898,4881,1,true,Move,1,141,-74,,141,-72
806.1047,4881,4931,0.9398578,true,Move,3,103,6,,108,11
806.1047,4931,4947.5,0.97973925,true,Move,0,16,-49,,16,-52
806.1047,4947.5,4964.5,0.97913176,true,Move,0,16,-52,,20,-54
806.1047,4964.5,5034.5,0.9168262,true,Move,2,-70,74,,-72,79
806.1047,5034.5,5226.5,0.7880589,true,Swap,1,-48,-51,4,141,-72
806.1047,5226.5,5215,1,true,Move,3,108,11,,107,9
806.1047,5215,5181,1,true,Move,4,141,-72,,137,-72
806.1047,5181,5161.5,1,true,Move,1,-48,-51,,-46,-50
806.1047,5161.5,5158.5,1,true,Move,3,107,9,,107,7
806.1047,5158.5,5184,0.9688615,true,Move,0,20,-54,,20,-57
806.1047,5184,5252,0.91910374,true,Move,4,137,-72,,140,-77
806.1047,5252,5252,1,true,Move,2,-72,79,,-77,74
806.1047,5252,5054,1,true,Swap,4,-46,-50,1,140,-77
806.1047,5054,5054,1,true,Move,4,-46,-50,,-42,-54
806.1047,5054,5043,1,true,Move,4,-42,-54,,-43,-51
806.1047,5043,5051.5,0.98951083,true,Move,1,140,-77,,137,-81
806.1047,5051.5,5029,1,true,Move,0,20,-57,,16,-54
806.1047,5029,5020.5,1,true,Move,1,137,-81,,132,-85
806.1047,5020.5,5185.5,0.8149015,true,Swap,4,132,-85,1,-43,-51
806.1047,5185.5,5211,0.9688615,true,Move,0,16,-54,,16,-57
806.1047,5211,5241,0.963468,true,Move,1,-43,-51,,-48,-46
806.1047,5241,5238.5,1,true,Move,1,-48,-46,,-48,-45
806.1047,5238.5,5299.5,0.92711973,true,Swap,1,-77,74,2,-48,-45
806.1047,5299.5,5313.5,0.9827825,true,Move,2,-48,-45,,-48,-47
806.1047,5313.5,5364.5,0.9386926,true,Move,1,-77,74,,-78,79
806.1047,5364.5,5350.5,1,true,Move,2,-48,-47,,-48,-45
806.1047,5350.5,5406.5,0.9328882,true,Move,0,16,-57,,19,-62
806.1047,5406.5,5443.5,0.9551377,true,Move,2,-48,-45,,-51,-46
806.1047,5443.5,5437.5,1,true,Move,2,-51,-46,,-49,-48
806.1047,5437.5,5514,0.9094631,true,Move,1,-78,79,,-83,83
757.7384,5514,5540,0.9662694,true,Move,3,107,7,,109,9
757.7384,5540,5587,0.9398578,true,Move,3,109,9,,114,10
757.7384,5587,5599,0.98428816,true,Move,0,19,-62,,16,-65
757.7384,5599,5536.5,1,true,Swap,2,-83,83,1,-49,-48
757.7384,5536.5,5526.5,1,true,Move,2,-83,83,,-82,83
757.7384,5526.5,5530.5,0.99473506,true,Move,0,16,-65,,15,-66
757.7384,5530.5,5534,0.99539167,true,Move,0,15,-66,,12,-68
757.7384,5534,5293,1,true,Swap,4,-82,83,2,132,-85
757.7384,5293,5193,1,true,Move,2,132,-85,,127,-80
757.7384,5193,5268,0.90576196,true,Swap,1,127,-80,2,-49,-48
757.7384,5268,5278.5,0.98623854,true,Move,0,12,-68,,8,-71
757.7384,5278.5,5193.5,1,true,Move,4,-82,83,,-77,78
757.7384,5193.5,5209.5,0.9791059,true,Move,2,-49,-48,,-47,-51
757.7384,5209.5,5223.5,0.9816936,true,Move,3,114,10,,113,15
757.7384,5223.5,5223.5,1,true,Move,4,-77,78,,-72,83
757.7384,5223.5,5206.5,1,true,Move,4,-72,83,,-67,86
757.7384,5206.5,5200.5,1,true,Swap,0,127,-80,1,8,-71
757.7384,5200.5,5281.5,0.89861816,true,Swap,0,113,15,3,127,-80
757.7384,5281.5,5302,0.9733085,true,Move,0,113,15,,117,12
757.7384,5302,5273,1,true,Move,0,117,12,,112,15
757.7384,5273,5315.5,0.94545597,true,Move,3,127,-80,,127,-85
757.7384,5315.5,5281.5,1,true,Swap,1,-67,86,4,8,-71
757.7384,5281.5,5281.5,1,true,Swap,4,127,-85,3,8,-71
757.7384,5281.5,5467.5,0.78233886,false,Swap,0,8,-71,3,112,15
757.7384,5281.5,5256,1,true,Move,1,-67,86,,-65,85
757.7384,5256,5234,1,true,Move,3,8,-71,,5,-70
757.7384,5234,5232,1,true,Move,2,-47,-51,,-46,-53
757.7384,5232,5266,0.95612144,true,Move,1,-65,85,,-65,89
757.7384,5266,5234.5,1,true,Move,0,112,15,,109,11
757.7384,5234.5,5414.5,0.78855824,false,Swap,0,5,-70,3,109,11
757.7384,5234.5,5200.5,1,true,Move,1,-65,89,,-61,89
757.7384,5200.5,5178.5,1,true,Move,2,-46,-53,,-43,-55
757.7384,5178.5,5178.5,1,true,Move,0,109,11,,109,11
757.7384,5178.5,5066,1,true,Swap,2,5,-70,3,-43,-55
757.7384,5066,5104,0.9510875,true,Swap,3,-61,89,1,-43,-55
757.7384,5104,5112.5,0.9888451,true,Move,4,127,-85,,123,-90
757.7384,5112.5,5059.5,1,true,Move,1,-43,-55,,-40,-50
757.7384,5059.5,5068,0.9888451,true,Move,3,-61,89,,-61,90
757.7384,5068,4882,1,true,Swap,0,-40,-50,1,109,11
757.7384,4882,4900,0.976525,true,Move,1,109,11,,109,15
757.7384,4900,4895,1,true,Move,2,5,-70,,1,-71
757.7384,4895,4903.5,0.9888451,true,Move,1,109,15,,113,12
757.7384,4903.5,4940,0.9529721,true,Move,1,113,12,,118,14
757.7384,4940,4908,1,true,Move,2,1,-71,,2,-66
757.7384,4908,4869,1,true,Swap,2,-40,-50,0,2,-66
757.7384,4869,4843.5,1,true,Move,4,123,-90,,121,-89
757.7384,4843.5,4879.5,0.9536011,true,Move,0,2,-66,,-2,-70
757.7384,4879.5,4913.5,0.95612144,true,Move,4,121,-89,,124,-90
757.7384,4913.5,4963.5,0.9361441,true,Move,1,118,14,,123,19
757.7384,4963.5,5128.5,0.8043239,true,Swap,1,-2,-70,0,123,19
712.2741,5128.5,5079.5,1,true,Move,2,-40,-50,,-38,-45
712.2741,5079.5,5096.5,0.97641534,true,Move,4,124,-90,,122,-94
712.2741,5096.5,5028.5,1,true,Move,3,-61,90,,-57,86
712.2741,5028.5,5067,0.9473826,true,Move,1,-2,-70,,-5,-74
712.2741,5067,5053,1,true,Move,2,-38,-45,,-36,-45
712.2741,5053,5145,0.87883,false,Swap,3,123,19,0,-57,86
712.2741,5053,5065,0.98329365,true,Move,0,123,19,,126,16
712.2741,5065,5031,1,true,Move,4,122,-94,,118,-94
712.2741,5031,5422.5,0.57715297,false,Swap,2,118,-94,4,-36,-45
712.2741,5031,4989,1,true,Move,2,-36,-45,,-35,-40
712.2741,4989,5014.5,0.9648324,true,Move,3,-57,86,,-62,84
712.2741,5014.5,5103.5,0.88253933,true,Swap,3,126,16,0,-62,84
712.2741,5103.5,5018.5,1,true,Move,2,-35,-40,,-30,-35
712.2741,5018.5,4999.5,1,true,Move,2,-30,-35,,-26,-38
712.2741,4999.5,5059,0.91985863,true,Move,4,118,-94,,123,-96
712.2741,5059,5025,1,true,Move,0,-62,84,,-58,84
712.2741,5025,4996.5,1,true,Swap,2,123,-96,4,-26,-38
712.2741,4996.5,5034.5,0.9480479,true,Swap,1,-58,84,0,-5,-74
712.2741,5034.5,5026.5,1,true,Move,2,123,-96,,119,-98
712.2741,5026.5,5055,0.9607772,true,Swap,3,119,-98,2,126,16
712.2741,5055,5123,0.90894663,true,Move,1,-58,84,,-63,87
712.2741,5123,5131,0.9888312,true,Move,3,119,-98,,122,-97
712.2741,5131,5188,0.9230929,true,Swap,4,122,-97,3,-26,-38
712.2741,5188,5208,0.9723115,true,Move,2,126,16,,131,11
712.2741,5208,5329,0.8437674,true,Swap,4,-63,87,1,122,-97
712.2741,5329,5312,1,true,Move,4,-63,87,,-65,83
712.2741,5312,5336,0.96686643,true,Move,2,131,11,,134,9
712.2741,5336,5395.5,0.91985863,true,Move,3,-26,-38,,-30,-41
712.2741,5395.5,5450.5,0.9256885,true,Move,2,134,9,,138,14
712.2741,5450.5,5470.5,0.9723115,true,Move,0,-5,-74,,-9,-72
712.2741,5470.5,5295,1,true,Swap,3,138,14,2,-30,-41
712.2741,5295,5294,1,true,Move,2,-30,-41,,-27,-43
712.2741,5294,4908,1,true,Swap,4,138,14,3,-65,83
712.2741,4908,4788,1,true,Swap,0,138,14,4,-9,-72
712.2741,4788,5446.5,0.3967283,false,Swap,2,122,-97,1,-27,-43
712.2741,4788,4936.5,0.81181145,true,Swap,4,-27,-43,2,-9,-72
712.2741,4936.5,4911,1,true,Move,3,-65,83,,-66,79
712.2741,4911,4902.5,1,true,Move,3,-66,79,,-62,82
712.2741,4902.5,5095.5,0.76264465,true,Swap,3,122,-97,1,-62,82
712.2741,5095.5,5126.5,0.95741093,true,Move,0,138,14,,142,12
712.2741,5126.5,5077.5,1,true,Move,2,-9,-72,,-6,-68
712.2741,5077.5,5043.5,1,true,Move,1,-62,82,,-59,81
712.2741,5043.5,5271.5,0.72607535,true,Swap,0,122,-97,3,142,12
712.2741,5271.5,5123,1,true,Swap,0,-6,-68,2,122,-97
712.2741,5123,5122.5,1,true,Move,0,-6,-68,,-9,-66
712.2741,5122.5,5071.5,1,true,Move,1,-59,81,,-55,79
712.2741,5071.5,5224.5,0.8066988,true,Swap,0,142,12,3,-9,-66
712.2741,5224.5,5241,0.977101,true,Move,4,-27,-43,,-27,-46
712.2741,5241,5321,0.8937615,true,Move,2,122,-97,,126,-101
712.2741,5321,5406,0.88750947,true,Swap,1,142,12,0,-55,79
669.53766,5406,5358,1,true,Move,4,-27,-46,,-22,-45
669.53766,5358,5332.5,1,true,Move,0,-55,79,,-50,81
669.53766,5332.5,5357,0.964069,true,Move,1,142,12,,144,17
669.53766,5357,5325.5,1,true,Move,1,144,17,,141,13
669.53766,5325.5,5370,0.9356968,true,Move,4,-22,-45,,-24,-50
669.53766,5370,5319.5,1,true,Move,4,-24,-50,,-20,-47
669.53766,5319.5,5364.5,0.93499833,true,Move,3,-9,-66,,-13,-68
669.53766,5364.5,5369.5,0.99255997,true,Move,3,-13,-68,,-11,-72
669.53766,5369.5,5308,1,true,Move,4,-20,-47,,-16,-42
669.53766,5308,5338,0.95618194,true,Move,2,126,-101,,129,-101
669.53766,5338,5397.5,0.914967,true,Move,0,-50,81,,-52,86
669.53766,5397.5,5437.5,0.9420069,false,Move,2,129,-101,,134,-100
669.53766,5397.5,4815.5,1,true,Swap,2,-16,-42,4,129,-101
669.53766,4815.5,4774,1,true,Move,1,141,13,,137,8
669.53766,4774,4718,1,true,Move,4,129,-101,,125,-97
669.53766,4718,4793,0.89402854,true,Swap,0,125,-97,4,-52,86
669.53766,4793,4779.5,1,true,Move,3,-11,-72,,-7,-73
669.53766,4779.5,4773.5,1,true,Move,0,125,-97,,127,-95
669.53766,4773.5,4795.5,0.9676755,true,Move,3,-7,-73,,-11,-73
669.53766,4795.5,4840.5,0.93499833,true,Move,0,127,-95,,129,-99
669.53766,4840.5,4814,1,true,Move,1,137,8,,133,13
669.53766,4814,4814,1,true,Move,3,-11,-73,,-11,-73
669.53766,4814,4836.5,0.9669531,true,Move,1,133,13,,136,11
669.53766,4836.5,4845,0.9873849,true,Move,4,-52,86,,-52,87
669.53766,4845,4833,1,true,Move,3,-11,-73,,-15,-69
669.53766,4833,4758,1,true,Swap,0,-52,87,4,129,-99
669.53766,4758,4710.5,1,true,Move,3,-15,-69,,-11,-66
669.53766,4710.5,4696,1,true,Move,1,136,11,,135,7
669.53766,4696,4662,1,true,Move,0,-52,87,,-49,86
669.53766,4662,4615,1,true,Move,1,135,7,,130,4
669.53766,4615,4598,1,true,Move,3,-11,-66,,-11,-64
669.53766,4598,4712,0.8434398,false,Swap,1,129,-99,4,130,4
669.53766,4598,4589.5,1,true,Move,0,-49,86,,-52,82
669.53766,4589.5,4582.5,1,true,Move,1,130,4,,129,5
669.53766,4582.5,4618,0.9483595,true,Move,1,129,5,,133,6
669.53766,4618,4948,0.6108661,true,Swap,1,-11,-64,3,133,6
669.53766,4948,4897,1,true,Move,2,-16,-42,,-13,-39
669.53766,4897,4875,1,true,Move,1,-11,-64,,-12,-59
669.53766,4875,4951.5,0.89202785,true,Move,4,129,-99,,134,-103
669.53766,4951.5,4600.5,1,true,Swap,3,-12,-59,1,133,6
669.53766,4600.5,4660,0.914967,true,Move,4,134,-103,,138,-106
669.53766,4660,4685.5,0.96263015,true,Move,0,-52,82,,-56,81
669.53766,4685.5,4711,0.96263015,true,Move,3,-12,-59,,-12,-62
669.53766,4711,4702.5,1,true,Move,4,138,-106,,142,-101
669.53766,4702.5,4694,1,true,Move,1,133,6,,132,4
669.53766,4694,5114,0.5340325,false,Swap,4,-12,-62,3,142,-101
669.53766,4694,4745,0.92665684,true,Move,0,-56,81,,-57,86
669.53766,4745,4857,0.84596306,true,Swap,3,-57,86,0,-12,-62
669.53766,4857,4840,1,true,Move,4,142,-101,,142,-99
669.53766,4840,4823,1,true,Move,4,142,-99,,137,-102
629.3654,4823,4796.5,1,true,Move,1,132,4,,128,3
629.3654,4796.5,5194.5,0.53132415,true,Swap,4,-57,86,3,137,-102
629.3654,5194.5,5194.5,1,true,Move,0,-12,-62,,-8,-66
629.3654,5194.5,5118,1,true,Move,3,137,-102,,132,-98
629.3654,5118,5031,1,true,Swap,0,-57,86,4,-8,-66
629.3654,5031,5073.5,0.9347012,false,Move,0,-57,86,,-58,90
629.3654,5031,4988.5,1,true,Move,0,-57,86,,-57,81
629.3654,4988.5,4671.5,1,true,Swap,0,132,-98,3,-57,81
629.3654,4671.5,4678.5,0.9889393,true,Move,1,128,3,,126,7
629.3654,4678.5,4729.5,0.92216235,true,Move,3,-57,81,,-61,83
629.3654,4729.5,4755,0.9602928,true,Move,0,132,-98,,132,-101
629.3654,4755,4560,1,true,Swap,0,126,7,1,132,-101
629.3654,4560,4567,0.9889393,true,Move,2,-13,-39,,-13,-40
629.3654,4567,4546,1,true,Move,2,-13,-40,,-12,-38
629.3654,4546,5090.5,0.42098537,false,Swap,0,-12,-38,2,126,7
629.3654,4546,4563,0.9733502,true,Move,1,132,-101,,132,-103
629.3654,4563,4556,1,true,Move,2,-12,-38,,-11,-38
629.3654,4556,4526,1,true,Move,0,126,7,,123,4
629.3654,4526,4791.5,0.65583014,true,Swap,2,-61,83,3,-11,-38
629.3654,4791.5,4731.5,1,true,Move,2,-61,83,,-58,80
629.3654,4731.5,4475,1,true,Swap,3,-58,80,2,-11,-38
629.3654,4475,4502.5,0.95724607,true,Move,0,123,4,,128,4
629.3654,4502.5,4545,0.9347012,true,Move,1,132,-103,,137,-103
629.3654,4545,4561.5,0.9741238,true,Move,4,-8,-66,,-10,-67
629.3654,4561.5,4963.5,0.527958,true,Swap,4,137,-103,1,-10,-67
629.3654,4963.5,4980.5,0.9733502,true,Move,3,-58,80,,-59,81
629.3654,4980.5,5025.5,0.9309957,true,Swap,1,-11,-38,2,-10,-67
629.3654,5025.5,5051,0.9602928,true,Move,3,-59,81,,-57,86
629.3654,5051,4995,1,true,Move,2,-10,-67,,-6,-63
629.3654,4995,4716,1,true,Swap,0,-11,-38,1,128,4
629.3654,4716,4682,1,true,Move,4,137,-103,,137,-99
629.3654,4682,4994,0.60912156,true,Swap,3,-6,-63,2,-57,86
629.3654,4994,4982,1,true,Move,1,128,4,,125,5
629.3654,4982,4981,1,true,Move,3,-6,-63,,-11,-60
629.3654,4981,5380,0.53048056,true,Swap,4,-11,-60,3,137,-99
629.3654,5380,5448,0.8975869,true,Move,3,137,-99,,140,-104
629.3654,5448,5450.5,0.99603564,true,Move,4,-11,-60,,-13,-59
629.3654,5450.5,5420.5,1,true,Move,2,-57,86,,-56,84
629.3654,5420.5,5456.5,0.9444047,true,Move,4,-13,-59,,-18,-60
629.3654,5456.5,5057.5,1,true,Swap,4,140,-104,3,-18,-60
629.3654,5057.5,5083,0.9602928,true,Move,0,-11,-38,,-15,-37
629.3654,5083,5063,1,true,Move,2,-56,84,,-53,85
629.3654,5063,5055,1,true,Move,3,-18,-60,,-15,-61
629.3654,5055,4932,1,true,Swap,4,125,5,1,140,-104
629.3654,4932,4902,1,true,Move,2,-53,85,,-50,85
629.3654,4902,4961.5,0.90979165,true,Move,1,140,-104,,142,-109
629.3654,4961.5,4936,1,true,Move,1,142,-109,,144,-104
629.3654,4936,5006,0.8947391,true,Move,2,-50,85,,-53,89
629.3654,5006,4972,1,true,Move,0,-15,-37,,-11,-37
629.3654,4972,4964,1,true,Move,4,125,5,,123,7
591.6035,4964,4904,1,true,Swap,3,-11,-37,0,-15,-61
591.6035,4904,4824,1,true,Move,2,-53,89,,-50,84
591.6035,4824,5271,0.46974108,false,Swap,3,144,-104,1,-11,-37
591.6035,4824,5193,0.53594244,false,Swap,1,-15,-61,0,144,-104
591.6035,4824,4866.5,0.93068105,true,Move,1,144,-104,,147,-106
591.6035,4866.5,4871,0.9924224,true,Move,4,123,7,,123,10
591.6035,4871,4891,0.9667586,true,Move,2,-50,84,,-53,83
591.6035,4891,4899.5,0.985735,true,Move,1,147,-106,,148,-106
591.6035,4899.5,4919.5,0.9667586,true,Move,2,-53,83,,-53,85
591.6035,4919.5,4917,1,true,Move,3,-11,-37,,-9,-38
591.6035,4917,4928,0.98157823,true,Move,0,-15,-61,,-15,-63
591.6035,4928,4939.5,0.980749,true,Move,3,-9,-38,,-8,-40
591.6035,4939.5,4900,1,true,Move,3,-8,-40,,-7,-36
591.6035,4900,4849.5,1,true,Move,0,-15,-63,,-11,-60
591.6035,4849.5,4866,0.972495,true,Move,3,-7,-36,,-2,-38
591.6035,4866,4798,1,true,Move,1,148,-106,,143,-103
591.6035,4798,4790,1,true,Move,0,-11,-60,,-12,-57
591.6035,4790,4988,0.7155644,false,Swap,1,123,10,4,143,-103
591.6035,4790,4779,1,true,Move,0,-12,-57,,-12,-55
591.6035,4779,4743,1,true,Move,0,-12,-55,,-11,-50
591.6035,4743,4751.5,0.985735,true,Move,1,143,-103,,143,-104
591.6035,4751.5,4777,0.95781255,true,Move,1,143,-104,,143,-107
591.6035,4777,4782,0.991584,true,Move,0,-11,-50,,-9,-54
591.6035,4782,4812,0.9505546,true,Move,2,-53,85,,-56,85
591.6035,4812,4745,1,true,Swap,0,-56,85,2,-9,-54
591.6035,4745,4724,1,true,Move,4,123,10,,120,9
591.6035,4724,4703,1,true,Move,4,120,9,,117,8
591.6035,4703,4694,1,true,Move,4,117,8,,117,6
591.6035,4694,5012,0.584194,false,Swap,3,143,-107,1,-2,-38
591.6035,4694,4682.5,1,true,Move,3,-2,-38,,-3,-36
591.6035,4682.5,4674,1,true,Move,1,143,-107,,147,-102
591.6035,4674,4682.5,0.985735,true,Move,0,-56,85,,-52,90
591.6035,4682.5,4631.5,1,true,Move,1,147,-102,,142,-101
591.6035,4631.5,4682.5,0.9174049,true,Move,0,-52,90,,-55,93
591.6035,4682.5,4699.5,0.9716735,true,Move,1,142,-101,,141,-104
591.6035,4699.5,5143.5,0.47212917,false,Swap,4,-9,-54,2,117,6
591.6035,4699.5,4674,1,true,Move,1,141,-104,,140,-102
591.6035,4674,4634,1,true,Move,2,-9,-54,,-6,-53
591.6035,4634,4634,1,true,Move,2,-6,-53,,-11,-48
591.6035,4634,4604,1,true,Move,2,-11,-48,,-10,-46
591.6035,4604,4542,1,true,Move,2,-10,-46,,-6,-43
591.6035,4542,4539,1,true,Move,3,-3,-36,,2,-35
591.6035,4539,4462.5,1,true,Move,0,-55,93,,-51,88
591.6035,4462.5,4420,1,true,Move,0,-51,88,,-46,88
591.6035,4420,4666,0.6597997,false,Swap,4,2,-35,3,117,6
591.6035,4420,4413,1,true,Move,2,-6,-43,,-5,-43
591.6035,4413,4424,0.98157823,true,Move,2,-5,-43,,-1,-46
591.6035,4424,4436,0.9799205,true,Swap,0,117,6,4,-46,88
591.6035,4436,4410,1,true,Move,2,-1,-46,,-2,-43
591.6035,4410,4401.5,1,true,Move,1,140,-102,,143,-98
556.1073,4401.5,4404.5,0.9946199,true,Move,0,117,6,,120,3
556.1073,4404.5,4396.5,1,true,Move,2,-2,-43,,-3,-42
556.1073,4396.5,4405,0.9848314,true,Move,1,143,-98,,146,-96
556.1073,4405,4402,1,true,Swap,4,120,3,0,-46,88
556.1073,4402,4351,1,true,Move,0,-46,88,,-44,84
556.1073,4351,4419,0.8849018,true,Move,1,146,-96,,151,-99
556.1073,4419,4387.5,1,true,Move,3,2,-35,,2,-30
556.1073,4387.5,4380.5,1,true,Move,4,120,3,,116,7
556.1073,4380.5,4410.5,0.9474829,false,Move,2,-3,-42,,-3,-45
556.1073,4380.5,4386.5,0.9892687,true,Swap,4,-44,84,0,116,7
556.1073,4386.5,4375,1,true,Move,0,116,7,,118,2
556.1073,4375,4353,1,true,Move,3,2,-30,,2,-26
556.1073,4353,4404,0.9123707,true,Move,2,-3,-42,,-4,-47
556.1073,4404,4433,0.9491882,true,Move,2,-4,-47,,1,-50
556.1073,4433,4492.5,0.8985313,true,Move,1,151,-99,,154,-103
556.1073,4492.5,4500.5,0.9857173,true,Move,3,2,-26,,5,-25
556.1073,4500.5,4475,1,true,Move,1,154,-103,,155,-99
556.1073,4475,4441,1,true,Move,4,-44,84,,-43,81
556.1073,4441,4429,1,true,Swap,0,-43,81,4,118,2
556.1073,4429,4488.5,0.8985313,true,Swap,0,1,-50,2,-43,81
556.1073,4488.5,4437,1,true,Move,3,5,-25,,3,-20
556.1073,4437,4417,1,true,Move,2,-43,81,,-42,80
556.1073,4417,4708,0.5925735,true,Swap,3,118,2,4,3,-20
556.1073,4708,4717.5,0.983062,true,Move,4,3,-20,,2,-22
556.1073,4717.5,4429.5,1,true,Swap,3,2,-22,4,118,2
556.1073,4429.5,4429.5,1,true,Move,1,155,-99,,153,-101
556.1073,4429.5,4450,0.9638078,true,Move,0,1,-50,,0,-54
556.1073,4450,4458.5,0.9848314,true,Move,1,153,-101,,154,-101
556.1073,4458.5,4617.5,0.75132567,false,Swap,1,118,2,4,154,-101
556.1073,4458.5,4442,1,true,Move,4,118,2,,115,2
556.1073,4442,4708.5,0.6192637,true,Swap,2,154,-101,1,-42,80
556.1073,4708.5,4891.5,0.71959037,true,Swap,0,115,2,4,0,-54
556.1073,4891.5,4832,1,true,Move,1,-42,80,,-39,76
556.1073,4832,4832,1,true,Swap,3,0,-54,4,2,-22
556.1073,4832,4883,0.9123707,true,Swap,0,154,-101,2,115,2
556.1073,4883,4914,0.94578063,true,Move,4,2,-22,,0,-26
556.1073,4914,4566,1,true,Swap,3,154,-101,0,0,-54
556.1073,4566,4558.5,1,true,Swap,2,0,-54,0,115,2
556.1073,4558.5,4835,0.60822755,true,Swap,2,-39,76,1,0,-54
556.1073,4835,4739,1,true,Swap,4,154,-101,3,0,-26
556.1073,4739,4722.5,1,true,Move,0,115,2,,112,4
556.1073,4722.5,4395.5,1,true,Swap,1,154,-101,4,0,-54
556.1073,4395.5,4427.5,0.9440814,false,Move,4,0,-54,,3,-59
556.1073,4395.5,4395.5,1,true,Move,2,-39,76,,-35,80
556.1073,4395.5,4360,1,true,Move,3,0,-26,,-3,-22
556.1073,4360,4400,0.93059736,true,Move,4,0,-54,,-5,-59
